Date,Close,Open,High,Low,Change %
2019-06-20,14182.5,14242.5,14252.5,14172.5,-0.61
2019-06-21,14155.0,14125.0,14170.0,14080.0,-0.19
2019-06-24,14140.0,14135.0,14175.0,14135.0,-0.11
2019-06-25,14125.0,14140.0,14145.0,14095.0,-0.11
2019-06-26,14175.0,14135.0,14185.0,14135.0,0.35
2019-06-27,14140.0,14175.0,14185.0,14140.0,-0.25
2019-06-28,14127.5,14132.5,14147.5,14097.5,-0.09
2019-07-01,14112.5,14082.5,14117.5,14082.5,-0.11
2019-07-02,14137.5,14117.5,14147.5,14117.5,0.18
2019-07-03,14117.5,14142.5,14167.5,14117.5,-0.14
2019-07-04,14140.0,14105.0,14145.0,14100.0,0.16
2019-07-05,14082.5,14137.5,14147.5,14077.5,-0.41
2019-07-08,14110.0,14115.0,14155.0,14095.0,0.2
2019-07-09,14130.0,14105.0,14135.0,14105.0,0.14
2019-07-10,14130.0,14135.0,14155.0,14130.0,0.0
2019-07-11,14065.0,14100.0,14105.0,14050.0,-0.46
2019-07-12,14007.0,14073.0,14098.0,14003.0,-0.41
2019-07-15,13919.5,13999.5,13999.5,13889.5,-0.62
2019-07-16,13935.0,13905.0,13943.0,13905.0,0.11
2019-07-17,13980.0,13940.0,13990.0,13935.0,0.32
2019-07-18,13960.0,13965.0,13984.0,13925.0,-0.14
2019-07-19,13935.0,13935.0,13945.0,13890.0,-0.18
2019-07-22,13945.0,13945.0,13970.0,13940.0,0.07
2019-07-23,13984.0,13954.0,13990.0,13954.0,0.28
2019-07-24,13993.0,13983.0,14025.0,13983.0,0.06
2019-07-25,13977.5,13987.5,13992.5,13972.5,-0.11
2019-07-26,14004.0,13995.0,14015.0,13995.0,0.19
2019-07-29,14020.0,13995.0,14028.0,13995.0,0.11
2019-07-30,14020.0,14020.0,14040.0,14015.0,0.0
2019-07-31,14017.0,14015.0,14031.0,14005.0,-0.02
2019-08-01,14116.0,14061.0,14128.0,14061.0,0.71
2019-08-02,14180.0,14165.0,14230.0,14165.0,0.45
2019-08-05,14255.0,14190.0,14280.0,14190.0,0.53
2019-08-06,14265.0,14305.0,14355.0,14255.0,0.07
2019-08-07,14222.5,14257.5,14297.5,14207.5,-0.3
2019-08-08,14208.0,14213.0,14243.0,14193.0,-0.1
2019-08-09,14190.0,14205.0,14210.0,14175.0,-0.13
2019-08-12,14247.5,14202.5,14249.5,14202.5,0.41
2019-08-13,14317.5,14257.5,14332.5,14257.5,0.49
2019-08-14,14245.0,14255.0,14255.0,14215.0,-0.51
2019-08-15,14267.5,14267.5,14312.5,14257.5,0.16
2019-08-16,14235.0,14260.0,14270.0,14225.0,-0.23
2019-08-19,14235.0,14215.0,14240.0,14185.0,0.0
2019-08-20,14260.0,14235.0,14275.0,14235.0,0.18
2019-08-21,14240.0,14260.0,14275.0,14225.0,-0.14
2019-08-22,14235.0,14225.0,14250.0,14225.0,-0.04
2019-08-23,14212.5,14237.5,14252.5,14202.5,-0.16
2019-08-26,14240.0,14235.0,14280.0,14235.0,0.19
2019-08-27,14255.0,14245.0,14260.0,14230.0,0.11
2019-08-28,14255.0,14255.0,14270.0,14254.0,0.0
2019-08-29,14237.5,14242.5,14262.5,14232.5,-0.12
2019-08-30,14185.0,14220.0,14245.0,14185.0,-0.37
2019-09-02,14194.0,14185.0,14202.0,14184.0,0.06
2019-09-03,14225.0,14200.0,14235.0,14200.0,0.22
2019-09-04,14152.5,14222.5,14222.5,14152.5,-0.51
2019-09-05,14150.0,14155.0,14165.0,14142.0,-0.02
2019-09-06,14095.0,14135.0,14150.0,14085.0,-0.39
2019-09-09,14031.0,14086.0,14096.0,14026.0,-0.45
2019-09-10,14050.0,14035.0,14055.0,14025.0,0.14
2019-09-11,14060.0,14055.0,14070.0,14050.0,0.07
2019-09-12,13990.0,14045.0,14055.0,13985.0,-0.5
2019-09-13,13965.0,13935.0,13975.0,13905.0,-0.18
2019-09-16,14040.0,13980.0,14055.0,13975.0,0.54
2019-09-17,14095.0,14060.0,14110.0,14060.0,0.39
2019-09-18,14060.0,14075.0,14090.0,14060.0,-0.25
2019-09-19,14060.0,14075.0,14104.0,14060.0,0.0
2019-09-20,14055.0,14090.0,14090.0,14055.0,-0.04
2019-09-23,14085.0,14070.0,14090.0,14065.0,0.21
2019-09-24,14112.5,14077.5,14112.5,14077.5,0.2
2019-09-25,14150.0,14120.0,14155.0,14120.0,0.27
2019-09-26,14177.5,14147.5,14177.5,14145.5,0.19
2019-09-27,14165.0,14185.0,14200.0,14165.0,-0.09
2019-09-30,14195.0,14155.0,14195.0,14155.0,0.21
2019-10-01,14212.5,14182.5,14222.5,14182.5,0.12
2019-10-02,14195.0,14215.0,14215.0,14185.0,-0.12
2019-10-03,14172.5,14192.5,14197.5,14167.5,-0.16
2019-10-04,14135.0,14150.0,14150.0,14115.0,-0.26
2019-10-07,14162.5,14137.5,14167.5,14137.5,0.19
2019-10-08,14155.0,14175.0,14180.0,14135.0,-0.05
2019-10-09,14170.0,14165.0,14185.0,14165.0,0.11
2019-10-10,14151.5,14171.5,14181.5,14131.5,-0.13
2019-10-11,14128.0,14125.0,14155.0,14125.0,-0.17
2019-10-14,14139.0,14114.0,14139.0,14112.0,0.08
2019-10-15,14165.0,14135.0,14170.0,14135.0,0.18
2019-10-16,14169.0,14175.0,14194.0,14165.0,0.03
2019-10-17,14148.0,14175.0,14176.0,14146.0,-0.15
2019-10-18,14144.5,14135.5,14153.5,14125.5,-0.02
2019-10-21,14078.0,14125.0,14135.0,14078.0,-0.47
2019-10-22,14040.0,14073.0,14073.0,13993.0,-0.27
2019-10-23,14029.0,14034.0,14064.0,14014.0,-0.08
2019-10-24,14059.0,14005.0,14060.0,13985.0,0.21
2019-10-25,14035.0,14045.0,14073.0,14035.0,-0.17
2019-10-28,14025.0,14020.0,14032.0,14015.0,-0.07
2019-10-29,14025.0,14025.0,14040.0,14013.0,0.0
2019-10-30,14027.0,14040.0,14050.0,14027.0,0.01
2019-10-31,14037.0,13995.0,14045.0,13985.0,0.07
2019-11-01,14035.0,14045.0,14072.0,14035.0,-0.01
2019-11-04,14015.0,13995.0,14020.0,13995.0,-0.14
2019-11-05,13967.5,14017.5,14035.5,13967.5,-0.34
2019-11-06,14015.0,13980.0,14032.0,13980.0,0.34
2019-11-07,13994.5,14034.5,14047.5,13994.5,-0.15
2019-11-08,14014.0,14009.0,14029.0,14009.0,0.14
2019-11-11,14063.0,14030.0,14075.0,14015.0,0.35
2019-11-12,14055.0,14057.0,14065.0,14045.0,-0.06
2019-11-13,14081.0,14064.0,14088.0,14064.0,0.18
2019-11-14,14085.0,14075.0,14105.0,14075.0,0.03
2019-11-15,14073.0,14055.0,14080.0,14055.0,-0.09
2019-11-18,14076.5,14071.5,14088.5,14071.5,0.02
2019-11-19,14090.0,14075.0,14097.0,14075.0,0.1
2019-11-20,14094.5,14084.5,14102.5,14084.5,0.03
2019-11-21,14087.5,14097.5,14122.5,14087.5,-0.05
2019-11-22,14085.0,14085.0,14110.0,14080.0,-0.02
2019-11-25,14075.0,14086.0,14095.0,14075.0,-0.07
2019-11-26,14085.0,14085.0,14095.0,14075.0,0.07
2019-11-27,14095.0,14085.0,14105.0,14080.0,0.07
2019-11-28,14090.0,14085.0,14102.0,14085.0,-0.04
2019-11-29,14105.0,14090.0,14120.0,14090.0,0.11
2019-12-02,14125.0,14105.0,14135.0,14105.0,0.14
2019-12-03,14105.0,14115.0,14132.0,14105.0,-0.14
2019-12-04,14105.0,14110.0,14130.0,14105.0,0.0
2019-12-05,14065.0,14100.0,14100.0,14065.0,-0.28
2019-12-06,14037.5,14012.5,14042.5,14012.5,-0.2
2019-12-09,14015.0,14005.0,14023.0,14005.0,-0.16
2019-12-10,14010.0,13995.0,14020.0,13995.0,-0.04
2019-12-11,14035.0,13995.0,14045.0,13995.0,0.18
2019-12-12,14025.0,14035.0,14045.0,14025.0,-0.07
2019-12-13,13985.0,13980.0,13990.0,13955.0,-0.29
2019-12-16,14005.0,13995.0,14020.0,13995.0,0.14
2019-12-17,13990.0,13995.0,14019.0,13990.0,-0.11
2019-12-18,13975.0,13995.0,14010.0,13975.0,-0.11
2019-12-19,13985.0,13975.0,14000.0,13975.0,0.07
2019-12-20,13977.5,13982.5,14003.5,13977.5,-0.05
2019-12-23,13967.5,13957.5,13992.5,13957.5,-0.07
2019-12-24,13967.5,13967.5,13967.5,13967.5,0.0
2019-12-25,13967.5,13967.5,13967.5,13967.5,0.0
2019-12-26,13955.0,13970.0,13980.0,13955.0,-0.09
2019-12-27,13950.0,13955.0,13962.0,13947.0,-0.04
2019-12-30,13924.5,13949.5,13949.5,13914.5,-0.18
2019-12-31,13882.5,13922.5,13922.5,13862.5,-0.3
2020-01-01,13882.5,13882.5,13882.5,13882.5,0.0
2020-01-02,13889.0,13870.0,13905.0,13870.0,0.05
2020-01-03,13925.0,13880.0,13935.0,13880.0,0.26
2020-01-06,13940.0,13925.0,13970.0,13925.0,0.11
2020-01-07,13875.0,13935.0,13935.0,13875.0,-0.47
2020-01-08,13892.5,13907.5,13942.5,13892.5,0.13
2020-01-09,13850.0,13855.0,13870.0,13835.0,-0.31
2020-01-10,13762.5,13857.5,13860.5,13747.5,-0.63
2020-01-13,13668.0,13733.0,13743.0,13668.0,-0.69
2020-01-14,13670.0,13655.0,13695.0,13635.0,0.01
2020-01-15,13665.0,13675.0,13730.0,13665.0,-0.04
2020-01-16,13630.0,13680.0,13680.0,13620.0,-0.26
2020-01-17,13637.5,13647.5,13667.5,13632.5,0.06
2020-01-20,13632.5,13642.5,13660.5,13632.5,-0.04
2020-01-21,13657.5,13637.5,13677.5,13632.5,0.18
2020-01-22,13644.5,13664.5,13689.5,13624.5,-0.1
2020-01-23,13630.0,13640.0,13650.0,13605.0,-0.11
2020-01-24,13572.5,13637.5,13645.5,13572.5,-0.42
2020-01-27,13605.0,13575.0,13625.0,13575.0,0.24
2020-01-28,13637.5,13617.5,13660.5,13617.5,0.24
2020-01-29,13627.5,13622.5,13649.5,13622.5,-0.07
2020-01-30,13645.0,13635.0,13672.0,13630.0,0.13
2020-01-31,13655.0,13645.0,13663.0,13645.0,0.07
2020-02-03,13742.5,13662.5,13742.5,13662.5,0.64
2020-02-04,13710.0,13745.0,13770.0,13695.0,-0.24
2020-02-05,13675.0,13695.0,13735.0,13675.0,-0.26
2020-02-06,13620.0,13645.0,13675.0,13595.0,-0.4
2020-02-07,13675.0,13620.0,13680.0,13620.0,0.4
2020-02-10,13695.0,13675.0,13730.0,13675.0,0.15
2020-02-11,13665.0,13695.0,13695.0,13665.0,-0.22
2020-02-12,13660.0,13645.0,13680.0,13645.0,-0.04
2020-02-13,13680.0,13660.0,13715.0,13660.0,0.15
2020-02-14,13675.0,13685.0,13715.0,13675.0,-0.04
2020-02-17,13652.5,13672.5,13692.5,13651.5,-0.16
2020-02-18,13665.0,13655.0,13695.0,13655.0,0.09
2020-02-19,13687.5,13697.5,13722.5,13687.5,0.16
2020-02-20,13707.5,13697.5,13777.5,13697.5,0.15
2020-02-21,13765.0,13720.0,13765.0,13720.0,0.42
2020-02-24,13870.0,13775.0,13895.0,13775.0,0.76
2020-02-25,13882.5,13872.5,13912.5,13872.5,0.09
2020-02-26,13932.5,13887.5,13947.5,13887.5,0.36
2020-02-27,14035.0,13935.0,14035.0,13935.0,0.74
2020-02-28,14347.5,14057.5,14347.5,14057.5,2.23
2020-03-02,14265.0,14355.0,14420.0,14225.0,-0.58
2020-03-03,14281.5,14196.5,14286.5,14196.5,0.12
2020-03-04,14115.0,14255.0,14255.0,14095.0,-1.17
2020-03-05,14170.0,14120.0,14190.0,14120.0,0.39
2020-03-06,14230.0,14190.0,14295.0,14190.0,0.42
2020-03-09,14392.5,14247.5,14392.5,14247.5,1.14
2020-03-10,14346.0,14391.0,14416.0,14281.0,-0.32
2020-03-11,14352.5,14302.5,14392.5,14292.5,0.05
2020-03-12,14521.5,14366.5,14521.5,14366.5,1.18
2020-03-13,14770.0,14610.0,14865.0,14610.0,1.71
2020-03-16,14925.0,14725.0,15002.0,14725.0,1.05
2020-03-17,15170.0,14940.0,15170.0,14940.0,1.64
2020-03-18,15217.5,15097.5,15232.5,15097.5,0.31
2020-03-19,15912.5,15287.5,15912.5,15287.5,4.57
2020-03-20,15925.0,15962.5,16225.0,15925.0,0.08
2020-03-23,16575.0,15975.0,16640.0,15975.0,4.08
2020-03-24,16500.0,16505.0,16525.0,16472.5,-0.45
2020-03-26,16305.0,16205.0,16360.0,16205.0,-1.18
2020-03-27,16140.0,16105.0,16265.0,16060.0,-1.01
2020-03-30,16337.5,16155.0,16416.0,16155.0,1.22
2020-03-31,16310.0,16325.0,16392.5,16300.0,-0.17
2020-04-01,16450.0,16325.0,16480.0,16325.0,0.86
2020-04-02,16475.0,16505.0,16570.0,16475.0,0.15
2020-04-03,16425.0,16445.0,16505.0,16425.0,-0.3
2020-04-06,16412.5,16450.0,16575.0,16412.5,-0.08
2020-04-07,16175.0,16385.0,16436.5,16175.0,-1.45
2020-04-08,16175.0,16180.0,16330.0,16167.5,0.0
2020-04-09,15820.0,16177.5,16240.0,15820.0,-2.19
2020-04-13,15630.0,15800.0,15825.0,15630.0,-1.2
2020-04-14,15630.0,15700.0,15727.5,15630.0,0.0
2020-04-15,15565.0,15645.0,15697.5,15540.0,-0.42
2020-04-16,15640.0,15657.5,15785.0,15640.0,0.48
2020-04-17,15430.0,15505.0,15552.5,15400.0,-1.34
2020-04-20,15412.5,15470.0,15519.0,15412.5,-0.11
2020-04-21,15455.0,15500.0,15585.0,15455.0,0.28
2020-04-22,15450.0,15530.0,15610.0,15450.0,-0.03
2020-04-23,15400.0,15524.0,15607.5,15400.0,-0.32
2020-04-24,15400.0,15452.5,15525.0,15400.0,0.0
2020-04-27,15385.0,15455.0,15505.0,15385.0,-0.1
2020-04-28,15422.5,15405.0,15507.5,15395.0,0.24
2020-04-29,15295.0,15355.0,15412.5,15290.0,-0.83
2020-04-30,14875.0,15190.0,15195.0,14857.5,-2.75
2020-05-04,15100.0,14960.0,15135.0,14960.0,1.51
2020-05-05,15080.0,15125.0,15150.0,15030.0,-0.13
2020-05-06,15045.0,15060.0,15125.0,15025.0,-0.23
2020-05-08,14920.0,15025.0,15052.5,14908.0,-0.83
2020-05-11,14895.0,14945.0,14962.5,14885.0,-0.17
2020-05-12,14905.0,14930.0,14986.0,14902.0,0.07
2020-05-13,14865.0,14885.0,14907.5,14852.5,-0.27
2020-05-14,14885.0,14892.5,14962.5,14867.5,0.13
2020-05-15,14860.0,14875.0,14925.0,14857.5,-0.17
2020-05-18,14850.0,14855.0,14895.0,14835.0,-0.07
2020-05-19,14770.0,14805.0,14845.0,14755.0,-0.54
2020-05-20,14710.0,14755.0,14792.5,14705.0,-0.41
2020-05-26,14755.0,14730.0,14779.5,14727.5,0.31
2020-05-27,14710.0,14740.0,14780.0,14707.5,-0.3
2020-05-28,14715.0,14740.0,14777.5,14710.0,0.03
2020-05-29,14610.0,14725.0,14745.0,14607.5,-0.71
2020-06-02,14415.0,14630.0,14630.0,14415.0,-1.33
2020-06-03,14095.0,14245.0,14255.0,14095.0,-2.22
2020-06-04,14095.0,14105.0,14170.0,14070.0,0.0
2020-06-05,13870.0,14075.0,14107.5,13862.5,-1.6
2020-06-08,13885.0,13870.0,13995.0,13850.0,0.11
2020-06-09,13890.0,13910.0,14045.0,13880.0,0.04
2020-06-10,13980.0,13937.5,14055.0,13897.5,0.65
2020-06-11,14015.0,13925.0,14060.0,13887.5,0.25
2020-06-12,14125.0,14060.0,14223.5,14060.0,0.78
2020-06-15,14115.0,14055.0,14145.0,14040.0,-0.07
2020-06-16,14090.0,14085.0,14130.0,14047.5,-0.18
2020-06-17,14082.5,14065.0,14130.0,14034.5,-0.05
2020-06-18,14085.0,14030.0,14105.0,14005.0,0.02
2020-06-19,14100.0,14055.0,14202.5,14055.0,0.11
2020-06-22,14185.0,14100.0,14185.0,14100.0,0.6
2020-06-23,14160.0,14185.0,14255.0,14160.0,-0.18
2020-06-24,14130.0,14110.0,14175.0,14099.5,-0.21
2020-06-25,14175.0,14085.0,14195.0,14079.5,0.32
2020-06-26,14220.0,14105.0,14250.0,14100.0,0.32
2020-06-29,14245.0,14225.0,14275.0,14225.0,0.18
2020-06-30,14255.0,14175.0,14315.0,14165.0,0.07
2020-07-01,14265.0,14245.0,14325.0,14245.0,0.07
2020-07-02,14378.5,14265.0,14383.0,14265.0,0.8
2020-07-03,14510.0,14380.0,14605.0,14380.0,0.91
2020-07-06,14490.0,14465.0,14582.5,14455.0,-0.14
2020-07-07,14440.0,14450.0,14450.0,14374.0,-0.35
2020-07-08,14410.0,14395.0,14450.0,14375.0,-0.21
2020-07-09,14395.0,14355.0,14430.0,14342.5,-0.1
2020-07-10,14435.0,14397.5,14490.0,14397.5,0.28
2020-07-13,14425.0,14370.0,14501.0,14365.0,-0.07
2020-07-14,14450.0,14355.0,14450.0,14352.0,0.17
2020-07-15,14587.5,14450.0,14625.0,14450.0,0.95
2020-07-16,14625.0,14560.0,14687.5,14535.0,0.26
2020-07-17,14695.0,14585.0,14730.0,14570.0,0.48
2020-07-20,14785.0,14695.0,14860.0,14692.5,0.61
2020-07-21,14738.5,14755.0,14780.0,14725.0,-0.31
2020-07-22,14650.0,14605.0,14680.0,14605.0,-0.6
2020-07-23,14580.0,14605.0,14670.0,14532.5,-0.48
2020-07-24,14610.0,14525.0,14615.0,14505.0,0.21
2020-07-27,14520.0,14505.0,14580.0,14480.0,-0.62
2020-07-28,14535.0,14460.0,14561.0,14445.0,0.1
2020-07-29,14535.0,14455.0,14595.0,14454.5,0.0
2020-07-30,14600.0,14455.0,14620.0,14455.0,0.45
2020-08-03,14630.0,14605.0,14647.5,14595.0,0.21
2020-08-04,14620.0,14565.0,14675.0,14560.0,-0.07
2020-08-05,14550.0,14540.0,14612.5,14520.0,-0.48
2020-08-06,14585.0,14490.0,14615.0,14465.0,0.24
2020-08-07,14580.0,14555.0,14675.0,14555.0,-0.03
2020-08-10,14590.0,14600.0,14700.0,14600.0,0.07
2020-08-11,14620.0,14580.0,14720.0,14580.0,0.21
2020-08-12,14685.0,14640.0,14770.0,14640.0,0.44
2020-08-13,14700.0,14742.5,14795.0,14725.0,0.1
2020-08-14,14720.0,14775.0,14844.0,14775.0,0.14
2020-08-18,14830.0,14750.0,14881.0,14750.0,0.75
2020-08-19,14770.0,14750.0,14807.5,14735.0,-0.4
2020-08-24,14670.0,14755.0,14802.5,14670.5,-0.68
2020-08-25,14640.0,14600.0,14660.0,14575.0,-0.2
2020-08-26,14670.0,14585.0,14695.0,14585.0,0.2
2020-08-27,14650.0,14605.0,14727.5,14605.0,-0.14
2020-08-28,14615.0,14655.0,14716.5,14614.5,-0.24
2020-08-31,14560.0,14505.0,14567.5,14505.0,-0.38
2020-09-01,14565.0,14535.0,14620.0,14535.0,0.03
2020-09-02,14740.0,14605.0,14820.0,14605.0,1.2
2020-09-03,14760.0,14755.0,14835.0,14755.0,0.14
2020-09-04,14740.0,14735.0,14802.5,14705.0,-0.14
2020-09-07,14730.0,14705.0,14757.5,14705.0,-0.07
2020-09-08,14760.0,14720.0,14802.5,14720.0,0.2
2020-09-09,14780.0,14765.0,14860.0,14765.0,0.14
2020-09-10,14820.0,14770.0,14895.0,14765.0,0.27
2020-09-11,14860.0,14900.0,14974.0,14877.5,0.27
2020-09-14,14860.0,14855.0,14955.0,14855.0,0.0
2020-09-15,14835.0,14805.0,14875.0,14802.0,-0.17
2020-09-16,14825.0,14790.0,14877.5,14790.0,-0.07
2020-09-17,14820.0,14795.0,14872.0,14795.0,-0.03
2020-09-18,14730.0,14755.0,14780.0,14713.0,-0.61
2020-09-21,14690.0,14670.0,14727.5,14664.0,-0.27
2020-09-22,14750.0,14695.0,14824.5,14695.0,0.41
2020-09-23,14780.0,14775.0,14854.0,14755.0,0.2
2020-09-24,14845.0,14815.0,14910.0,14815.0,0.44
2020-09-25,14845.0,14887.5,14952.5,14862.5,0.0
2020-09-28,14850.0,14867.5,14949.5,14867.5,0.03
2020-09-29,14845.0,14875.0,14940.5,14867.5,-0.03
2020-09-30,14840.0,14857.5,14922.0,14857.5,-0.03
2020-10-01,14820.0,14810.0,14867.5,14810.0,-0.13
2020-10-02,14830.0,14840.0,14907.0,14840.0,0.07
2020-10-05,14790.0,14815.0,14857.5,14799.5,-0.27
2020-10-06,14710.0,14605.0,14762.5,14605.0,-0.54
2020-10-07,14690.0,14710.0,14772.5,14702.5,-0.14
2020-10-08,14685.0,14700.0,14733.0,14697.5,-0.03
2020-10-09,14675.0,14695.0,14727.5,14665.0,-0.07
2020-10-12,14680.0,14685.0,14732.5,14685.0,0.03
2020-10-13,14680.0,14695.0,14767.5,14695.0,0.0
2020-10-14,14680.0,14710.0,14765.0,14705.0,0.0
2020-10-15,14660.0,14685.0,14741.0,14680.0,-0.14
2020-10-16,14670.0,14710.0,14757.5,14687.5,0.07
2020-10-19,14670.0,14670.0,14742.5,14670.0,0.0
2020-10-20,14650.0,14672.5,14718.0,14655.0,-0.14
2020-10-21,14610.0,14635.0,14667.5,14615.0,-0.27
2020-10-22,14640.0,14615.0,14690.0,14615.0,0.21
2020-10-23,14650.0,14660.0,14722.5,14650.0,0.07
2020-10-26,14630.0,14635.0,14675.0,14632.5,-0.14
2020-10-27,14620.0,14650.0,14680.0,14620.0,-0.07
2020-11-02,14625.0,14650.0,14717.5,14637.5,0.03
2020-11-03,14570.0,14612.5,14635.0,14584.0,-0.38
2020-11-04,14540.0,14515.0,14567.5,14512.5,-0.21
2020-11-05,14370.0,14385.0,14440.0,14370.0,-1.17
2020-11-06,14190.0,14255.0,14302.5,14200.0,-1.25
2020-11-09,14050.0,14170.0,14180.0,14042.5,-0.99
2020-11-10,14040.0,14050.0,14082.5,13992.5,-0.07
2020-11-11,14070.0,14055.0,14102.5,14055.0,0.21
2020-11-12,14140.0,14080.0,14207.5,14080.0,0.5
2020-11-13,14150.0,14150.0,14232.5,14150.0,0.07
2020-11-16,14100.0,14120.0,14147.5,14107.5,-0.35
2020-11-17,14030.0,14030.0,14077.5,14027.5,-0.5
2020-11-18,14050.0,14055.0,14102.5,14055.0,0.14
2020-11-19,14140.0,14055.0,14195.0,14055.0,0.64
2020-11-20,14150.0,14160.0,14210.5,14160.0,0.07
2020-11-23,14130.0,14162.5,14175.0,14142.5,-0.14
2020-11-24,14140.0,14150.0,14194.5,14150.0,0.07
2020-11-25,14130.0,14145.0,14177.5,14140.0,-0.07
2020-11-26,14090.0,14125.0,14137.5,14100.0,-0.28
2020-11-27,14070.0,14105.0,14136.5,14090.0,-0.14
2020-11-30,14090.0,14070.0,14150.0,14070.0,0.14
2020-12-01,14100.0,14117.5,14182.5,14117.5,0.07
2020-12-02,14090.0,14120.0,14156.0,14120.0,-0.07
2020-12-03,14100.0,14120.0,14179.0,14120.0,0.07
2020-12-04,14085.0,14135.0,14162.5,14102.5,-0.11
2020-12-07,14080.0,14110.0,14135.0,14101.0,-0.04
2020-12-08,14080.0,14110.0,14150.0,14110.0,0.0
2020-12-10,14090.0,14095.0,14120.0,14095.0,0.07
2020-12-11,14070.0,14100.0,14119.0,14079.5,-0.14
2020-12-14,14070.0,14100.0,14155.0,14095.0,0.0
2020-12-15,14090.0,14105.0,14173.5,14105.0,0.14
2020-12-16,14090.0,14110.0,14158.0,14110.0,0.0
2020-12-17,14085.0,14125.0,14137.5,14105.0,-0.04
2020-12-18,14080.0,14102.5,14147.5,14100.0,-0.04
2020-12-21,14100.0,14110.0,14175.0,14110.0,0.14
2020-12-22,14145.0,14140.0,14212.5,14140.0,0.32
2020-12-23,14150.0,14155.0,14274.0,14155.0,0.04
2020-12-28,14140.0,14155.0,14177.5,14150.0,-0.07
2020-12-29,14110.0,14150.0,14160.0,14130.0,-0.21
2020-12-30,14040.0,14120.0,14120.0,14050.0,-0.5
2021-01-01,14213.7,14213.5,14214.2,13919.0,1.24
2021-01-04,13885.0,13910.0,13940.0,13862.5,-2.31
2021-01-05,13900.0,13900.0,13932.5,13900.0,0.11
2021-01-06,13880.0,13920.0,13930.0,13895.0,-0.14
2021-01-07,13890.0,13900.0,13945.0,13900.0,0.07
2021-01-08,13980.0,13915.0,14061.5,13915.0,0.65
2021-01-11,14080.0,14020.0,14165.0,14020.0,0.72
2021-01-12,14120.0,14120.0,14217.5,14115.0,0.28
2021-01-13,14055.0,14090.0,14117.5,14057.5,-0.46
2021-01-14,14050.0,14075.0,14109.0,14055.0,-0.04
2021-01-15,14010.0,14040.0,14062.5,14012.5,-0.28
2021-01-18,14060.0,14025.0,14105.0,14025.0,0.36
2021-01-19,14050.0,14080.0,14099.5,14055.0,-0.07
2021-01-20,14020.0,14065.0,14067.5,14030.0,-0.21
2021-01-21,13980.0,14022.5,14035.0,13995.0,-0.29
2021-01-22,14020.0,13995.0,14063.5,13995.0,0.29
2021-01-25,14010.0,14055.0,14083.0,14020.0,-0.07
2021-01-26,14040.0,14045.0,14098.5,14045.0,0.21
2021-01-27,14035.0,14050.0,14082.0,14042.5,-0.04
2021-01-28,14050.0,14065.0,14126.5,14055.0,0.11
2021-01-29,14020.0,14072.5,14085.0,14030.0,-0.21
2021-02-01,14010.0,14035.0,14052.5,14015.0,-0.07
2021-02-02,14020.0,14035.0,14049.0,14020.0,0.07
2021-02-03,14000.0,14015.0,14020.0,13992.5,-0.14
2021-02-04,14010.0,14007.5,14040.0,14002.5,0.07
2021-02-05,14020.0,14020.0,14057.5,14020.0,0.07
2021-02-08,13995.0,14020.0,14023.5,13987.5,-0.18
2021-02-09,13990.0,14007.5,14011.0,13988.5,-0.04
2021-02-10,13980.0,14000.0,14000.0,13972.0,-0.07
2021-02-11,13970.0,13985.0,14002.0,13965.0,-0.07
2021-02-15,13910.0,13972.5,13972.5,13896.5,-0.43
2021-02-16,13920.0,13895.0,13937.5,13866.0,0.07
2021-02-17,14010.0,13955.0,14046.0,13955.0,0.65
2021-02-18,14010.0,14020.0,14061.0,14020.0,0.0
2021-02-19,14060.0,14050.0,14100.5,14050.0,0.36
2021-02-22,14110.0,14070.0,14130.0,14070.0,0.36
2021-02-23,14090.0,14110.0,14130.0,14092.5,-0.14
2021-02-24,14080.0,14072.5,14092.5,14065.0,-0.07
2021-02-25,14080.0,14085.0,14110.0,14079.5,0.0
2021-02-26,14240.0,14105.0,14275.0,14105.0,1.14
2021-03-01,14250.0,14250.0,14307.5,14240.0,0.07
2021-03-02,14300.0,14275.0,14330.0,14265.0,0.35
2021-03-03,14240.0,14325.0,14330.5,14240.0,-0.42
2021-03-04,14260.0,14265.0,14305.0,14250.0,0.14
2021-03-05,14290.0,14315.0,14360.0,14280.0,0.21
2021-03-08,14350.0,14350.0,14382.5,14335.0,0.42
2021-03-09,14390.0,14415.0,14475.0,14395.0,0.28
2021-03-10,14395.0,14390.0,14425.0,14390.0,0.03
2021-03-12,14380.0,14355.0,14396.0,14325.0,-0.1
2021-03-15,14395.0,14400.0,14422.5,14390.0,0.1
2021-03-16,14400.0,14402.5,14422.5,14395.0,0.03
2021-03-17,14425.0,14430.0,14465.0,14415.0,0.17
2021-03-18,14390.0,14385.0,14415.0,14375.0,-0.24
2021-03-19,14400.0,14410.0,14475.0,14400.0,0.07
2021-03-22,14400.0,14415.0,14452.5,14397.0,0.0
2021-03-23,14390.0,14400.0,14425.0,14390.0,-0.07
2021-03-24,14420.0,14422.5,14460.0,14410.0,0.21
2021-03-25,14420.0,14435.0,14465.0,14425.0,0.0
2021-03-26,14410.0,14445.0,14458.0,14417.5,-0.07
2021-03-29,14440.0,14420.0,14455.0,14420.0,0.21
2021-03-30,14470.0,14450.0,14502.5,14450.0,0.21
2021-03-31,14520.0,14480.0,14582.0,14480.0,0.35
